"ID","ItemType","Name","Weight","Model","Inventory","Script","Organic","Respawn"
"com_chest_02_v_weapon07","Container","Wooden Chest","500.00","o\Contain_Com_Chest_02.NIF","","","No","No"
"com_chest_02_v_weapon08","Container","Chest","200.00","o\Contain_Com_Chest_02.NIF","","","No","No"
"com_chest_02_v_weapon09","Container","Chest","200.00","o\Contain_Com_Chest_02.NIF","","","No","No"
"com_chest_02_valius","Container","Chest","200.00","o\Contain_Com_Chest_02.NIF","","","No","No"
"com_chest_02_vault_01","Container","Wooden Chest","400.00","o\Contain_Com_Chest_02.NIF","","","No","No"
"com_chest_02_vault_02","Container","Wooden Chest","400.00","o\Contain_Com_Chest_02.NIF","","","No","No"
"com_chest_02_vault_03","Container","Wooden Chest","400.00","o\Contain_Com_Chest_02.NIF","","","No","No"
"com_chest_02_vault_hlaa","Container","Wooden Chest","400.00","o\Contain_Com_Chest_02.NIF","","","No","No"
"com_chest_02_vault_tel","Container","Wooden Chest","400.00","o\Contain_Com_Chest_02.NIF","","","No","No"
"com_chest_02_vendu","Container","Chest","200.00","o\Contain_Com_Chest_02.NIF","","","No","No"
"com_chest_02_w_ebony","Container","Chest","200.00","o\Contain_Com_Chest_02.NIF","","","No","No"
"com_chest_02_weap_12_ir","Container","Chest","200.00","o\Contain_Com_Chest_02.NIF","","","No","No"
"com_chest_02_weap_12_mi","Container","Chest","200.00","o\Contain_Com_Chest_02.NIF","","","No","No"
"com_chest_02_weap_12_ot","Container","Chest","200.00","o\Contain_Com_Chest_02.NIF","","","No","No"
"Com_Chest_11_aldsotha","Container","Wooden Chest","150.00","o\contain_chest10.nif","","","No","No"
"Com_Chest_11_alvur","Container","Chest","150.00","o\contain_chest10.nif","","","No","No"
"Com_Chest_11_arms_orcis","Container","Wooden Chest","150.00","o\contain_chest10.nif","","","No","No"
"Com_Chest_11_B1","Container","Worn Chest","150.00","o\contain_chest10.nif","","","No","No"
"Com_Chest_11_B2","Container","Worn Chest","150.00","o\contain_chest10.nif","","","No","No"
"Com_Chest_11_clothing","Container","Large Chest","150.00","o\contain_chest10.nif","","","No","No"
"Com_Chest_11_empty","Container","Wooden Chest","150.00","o\contain_chest10.nif","","","No","No"
"Com_Chest_11_fclothesco","Container","Wooden Chest","150.00","o\contain_chest10.nif","","","No","No"
"Com_Chest_11_k01","Container","Worn Chest","150.00","o\contain_chest10.nif","","","No","No"
"Com_Chest_11_k02","Container","Worn looking chest","150.00","o\contain_chest10.nif","","","No","No"
"Com_Chest_11_k03","Container","Worn Chest","150.00","o\contain_chest10.nif","","","No","No"
"Com_Chest_11_k04","Container","Old Chest","150.00","o\contain_chest10.nif","","","No","No"
"Com_Chest_11_misc","Container","Large Chest","150.00","o\contain_chest10.nif","","","No","No"
"Com_Chest_11_moonsugar","Container","Worn Chest","150.00","o\contain_chest10.nif","","","No","No"
"Com_Chest_11_open","Container","Open Chest","150.00","o\contain_chest11.nif","","","No","No"
"Com_Chest_11_pellecia a","Container","Chest","150.00","o\contain_chest10.nif","","","No","No"
"Com_Chest_11_pos","Container","Rusted Chest","150.00","o\contain_chest10.nif","","","No","No"
"Com_Chest_11_sunk_arms","Container","Sunken Chest","150.00","o\contain_chest10.nif","","","No","No"
"Com_Chest_11_tanarlervi","Container","Chest","150.00","o\contain_chest10.nif","","","No","No"
"Com_Chest_11_vault","Container","Rusted Chest","150.00","o\contain_chest10.nif","","","No","No"
"com_chest_BM_armor_01","Container","Chest","200.00","o\Contain_Com_Chest_02.NIF","","","No","No"
"com_chest_BM_armor_02","Container","Chest","200.00","o\Contain_Com_Chest_02.NIF","","","No","No"
"com_chest_Brallion_UNIQ","Container","Chest","150.00","o\Contain_Com_Chest_01.NIF","","","No","No"
"com_chest_Dae_ashirbad","Container","Ancient Chest","200.00","o\Contain_Com_Chest_02.NIF","","","No","No"
"com_chest_Daed_crusher","Container","Chest","200.00","o\Contain_Com_Chest_02.NIF","","Float","No","No"
"com_chest_Daed_cursed","Container","Chest","200.00","o\Contain_Com_Chest_02.NIF","","BILL_MarksDaedraSummon","No","No"
"com_chest_Daed_ibardad","Container","Ancient Chest","200.00","o\Contain_Com_Chest_02.NIF","","","No","No"
"com_chest_Daed_omaren","Container","Chest","200.00","o\Contain_Com_Chest_02.NIF","","","No","No"
"com_chest_Daed_ruin_01","Container","Chest","200.00","o\Contain_Com_Chest_02.NIF","","","No","No"
"com_chest_gustav","Container","Gustav's Chest","150.00","o\contain_chest10.nif","","","No","No"
"com_closet_01","Container","Closet","300.00","o\Contain_Com_Closet_01.NIF","","","No","No"
"com_closet_01_cullian","Container","Closet","300.00","o\Contain_Com_Closet_01.NIF","","","No","No"
"com_closet_01_empty","Container","Closet","300.00","o\Contain_Com_Closet_01.NIF","","","No","No"
"com_closet_01_expclothe","Container","Closet","300.00","o\Contain_Com_Closet_01.NIF","","","No","No"
"com_closet_01_fg","Container","Closet","300.00","o\Contain_Com_Closet_01.NIF","","","No","No"
"com_closet_01_g1","Container","Closet","300.00","o\Contain_Com_Closet_01.NIF","","","No","No"
"com_closet_01_jeanne","Container","Closet","300.00","o\Contain_Com_Closet_01.NIF","","","No","No"
"com_closet_01_mclothes","Container","Closet","300.00","o\Contain_Com_Closet_01.NIF","","","No","No"
"com_closet_01_mirel","Container","Closet","300.00","o\Contain_Com_Closet_01.NIF","","","No","No"
"com_closet_01_mornardl","Container","Closet","300.00","o\Contain_Com_Closet_01.NIF","","","No","No"
"com_closet_01_odralhelv","Container","Closet","300.00","o\Contain_Com_Closet_01.NIF","","","No","No"
"com_cupboard_01","Container","Cupboard","100.00","o\Contain_Com_Cupboard_01.NIF","","","No","No"
"com_cupboard_01_booze","Container","Cupboard","100.00","o\Contain_Com_Cupboard_01.NIF","","","No","No"
"com_cupboard_01_gavin","Container","Cupboard","100.00","o\Contain_Com_Cupboard_01.NIF","","","No","No"
"com_cupboard_01_glasses","Container","Cupboard","100.00","o\Contain_Com_Cupboard_01.NIF","","","No","No"
"com_cupboard_01_goblets","Container","Cupboard","100.00","o\Contain_Com_Cupboard_01.NIF","","","No","No"
"com_cupboard_01_pos","Container","Cupboard","100.00","o\Contain_Com_Cupboard_01.NIF","","","No","No"
"com_cupboard_01_tankard","Container","Cupboard","100.00","o\Contain_Com_Cupboard_01.NIF","","","No","No"
"com_cupboard_01_wood_bo","Container","Cupboard","100.00","o\Contain_Com_Cupboard_01.NIF","","","No","No"
"com_cupboard_01_wood_ut","Container","Cupboard","100.00","o\Contain_Com_Cupboard_01.NIF","","","No","No"
"com_cupboard_glasses","Container","Cupboard","100.00","o\Contain_Com_Cupboard_01.NIF","","","No","No"
"com_cupboard_goblets","Container","Cupboard","100.00","o\Contain_Com_Cupboard_01.NIF","","","No","No"
"com_cupboard_tankard","Container","Cupboard","100.00","o\Contain_Com_Cupboard_01.NIF","","","No","No"
"com_cupboard_wood_bowls","Container","Cupboard","100.00","o\Contain_Com_Cupboard_01.NIF","","","No","No"
"com_cupboard_wood_utens","Container","Cupboard","100.00","o\Contain_Com_Cupboard_01.NIF","","","No","No"
"com_drawers_01","Container","Chest of Drawers","300.00","o\Contain_Com_Drawers_01.NIF","","","No","No"
"com_drawers_01_expcloth","Container","Chest of Drawers","300.00","o\Contain_Com_Drawers_01.NIF","","","No","No"
"com_drawers_01_g1","Container","Chest of Drawers","300.00","o\Contain_Com_Drawers_01.NIF","","","No","No"
"com_drawers_01_keel-ran","Container","Chest of Drawers","300.00","o\Contain_Com_Drawers_01.NIF","","","No","No"
"com_drawers_01_pos","Container","Chest of Drawers","300.00","o\Contain_Com_Drawers_01.NIF","","","No","No"
"com_hutch_01","Container","Hutch","75.00","o\Contain_Com_Hutch_01.NIF","","","No","No"
"com_hutch_01_blue_pots","Container","Hutch","75.00","o\Contain_Com_Hutch_01.NIF","","","No","No"
"com_hutch_01_g1","Container","Hutch","75.00","o\Contain_Com_Hutch_01.NIF","","","No","No"
"com_hutch_01_green_pots","Container","Hutch","75.00","o\Contain_Com_Hutch_01.NIF","","","No","No"
"com_hutch_01_misc","Container","Hutch","75.00","o\Contain_Com_Hutch_01.NIF","","","No","No"
"com_hutch_01_placemats","Container","Hutch","75.00","o\Contain_Com_Hutch_01.NIF","","","No","No"
"com_hutch_01_plates","Container","Hutch","75.00","o\Contain_Com_Hutch_01.NIF","","","No","No"
"com_hutch_01_wood_bowls","Container","Hutch","75.00","o\Contain_Com_Hutch_01.NIF","","","No","No"
"com_sack_00","Container","Sack","50.00","o\contain_sack00.nif","","","No","No"
"com_sack_00_ingred","Container","Sack","50.00","o\contain_sack00.nif","","","No","No"
"com_sack_01","Container","Sack","50.00","o\Contain_Com_Sack_01.NIF","","","No","No"
"com_sack_01_chpfood5","Container","Sack","50.00","o\Contain_Com_Sack_01.NIF","","","No","No"
"com_sack_01_colony","Container","Cloth Sack","200.00","o\Contain_Com_Sack_02.NIF","","ColonyEquipBag","No","No"
"com_sack_01_ingred","Container","Sack","50.00","o\Contain_Com_Sack_01.NIF","","","No","No"
"com_sack_01_moon sugar5","Container","Sack","50.00","o\Contain_Com_Sack_01.NIF","","","No","No"
"com_sack_01_rnd_ingr_5","Container","Sack","50.00","o\Contain_Com_Sack_01.NIF","","","No","No"
"com_sack_01_saltrice_10","Container","Sack","50.00","o\Contain_Com_Sack_01.NIF","","","No","No"
"com_sack_01_saltrice_5","Container","Sack","50.00","o\Contain_Com_Sack_01.NIF","","","No","No"
"com_sack_02","Container","Cloth Sack","50.00","o\Contain_Com_Sack_02.NIF","","","No","No"
"com_sack_02_chpfood3","Container","Cloth Sack","50.00","o\Contain_Com_Sack_02.NIF","","","No","No"
"com_sack_02_colony","Container","Cloth Sack","200.00","o\Contain_Com_Sack_02.NIF","","ColonyEquipBag","No","No"
"Com_Sack_02_Gold_05","Container","Cloth Sack","50.00","o\Contain_Com_Sack_02.NIF","","","No","No"
"com_sack_02_gold_100","Container","Cloth Sack","50.00","o\Contain_Com_Sack_02.NIF","","","No","No"
"Com_Sack_02_Ingred","Container","Sack","50.00","o\Contain_Com_Sack_02.NIF","","","No","No"
"com_sack_02_msugar2","Container","Cloth Sack","50.00","o\Contain_Com_Sack_02.NIF","","","No","No"
"com_sack_02_pos","Container","Sack","50.00","o\Contain_Com_Sack_02.NIF","","","No","No"
"com_sack_02_saltrice_10","Container","Cloth Sack","50.00","o\Contain_Com_Sack_02.NIF","","","No","No"
"com_sack_02_thief","Container","Cloth Sack","50.00","o\Contain_Com_Sack_02.NIF","","","No","No"
"com_sack_03","Container","Sack","50.00","o\Contain_Com_Sack_03.NIF","","","No","No"
"com_sack_03_chpfood5","Container","Sack","50.00","o\Contain_Com_Sack_03.NIF","","","No","No"
"com_sack_03_ingredients","Container","Sack","50.00","o\Contain_Com_Sack_03.NIF","","","No","No"
"com_sack_03_pos","Container","Sack","50.00","o\Contain_Com_Sack_03.NIF","","","No","No"
"com_sack_03_saltrice_10","Container","Cloth Sack","50.00","o\Contain_Com_Sack_03.nif","","","No","No"
"com_sack_03_wickwheat","Container","Sack","50.00","o\Contain_Com_Sack_03.NIF","","","No","No"
"com_sack_gold_05","Container","Cloth Sack","50.00","o\Contain_Com_Sack_02.NIF","","","No","No"
"com_sack_gold_rnd","Container","Cloth Sack","50.00","o\Contain_Com_Sack_02.NIF","","","No","No"
"Contain_BM_belladonna_0","Container","Dried Belladonna","0.00","o\Contain_BM_wolfbane_01.NIF","","","No","No"
"Contain_BM_fakerock","Container","Hollowed-Out Ice Rock","30.00","i\BM_IC_rock_05.NIF","","","No","No"
"Contain_BM_fakerock_2","Container","Hollowed-Out Icicle","30.00","i\BM_IC_icicle_02.NIF","","IcicleScript","No","No"
"Contain_BM_hollowstump","Container","Hollow Treestump","30.00","f\Flora_BM_snowstump_02.nif","","","No","No"
"Contain_BM_stalhrim_01","Container","Stalhrim","0.00","o\Contain_BM_stalhrim_01.NIF","","ColonyStalhrim","No","No"
"Contain_BM_wolfbane_01","Container","Dried Wolfbane","0.00","o\Contain_BM_wolfbane_01.NIF","","","No","No"
"contain_corpse00","Container","Corpse","120.00","o\contain_corpse00.NIF","","","No","No"
"contain_corpse10","Container","Corpse","120.00","o\contain_corpse10.NIF","","Sound_Flies","No","No"
"contain_corpse10_ftr_01","Container","Corpse","120.00","o\contain_corpse10.NIF","","Sound_Flies","No","No"
"contain_corpse10_silent","Container","Corpse","120.00","o\contain_corpse10.NIF","","","No","No"
"contain_corpse10_water","Container","Corpse","120.00","o\contain_corpse10.NIF","","","No","No"
"contain_corpse20","Container","Corpse","120.00","o\contain_corpse20.NIF","","Sound_Flies","No","No"
"contain_corpse20_mage","Container","Corpse","120.00","o\contain_corpse20.NIF","","Sound_Flies","No","No"
"contain_corpse21","Container","Drowned Corpse","120.00","o\contain_corpse20.NIF","","","No","No"
"contain_corpse21_mage","Container","Corpse","120.00","o\contain_corpse20.NIF","","","No","No"
"contain_corpse_angria","Container","Angria's Corpse","120.00","o\contain_corpse20.NIF","","Sound_Flies","No","No"
"contain_corpse_Arenim00","Container","Corpse of Agustas","120.00","o\contain_corpse10.NIF","","Sound_Flies","No","No"
"contain_corpse_fjalding","Container","Corpse","120.00","o\contain_corpse10.NIF","","","No","No"
"contain_corpse_Indie","Container","Corpse of an adventurer","120.00","o\contain_corpse20.NIF","","Sound_Flies","No","No"
"contain_corpse_legge","Container","Settler's Corpse","120.00","o\contain_corpse20.NIF","","","No","No"
"contain_corpse_Nord","Container","Corpse","120.00","o\contain_corpse10.NIF","","","No","No"
"contain_corpse_Peke","Container","Corpse of Peke Utchoo","120.00","o\contain_corpse10.NIF","","Sound_Flies","No","No"
"contain_corpse_Pop00","Container","Corpse of Pop Je","120.00","o\contain_corpse00.NIF","","Sound_Flies","No","No"
"contain_corpse_Saloth00","Container","Corpse of a warrior","120.00","o\contain_corpse00.NIF","","Sound_Flies","No","No"
"contain_corpse_Saloth10","Container","Corpse of a fallen warrior","120.00","o\contain_corpse10.NIF","","Sound_Flies","No","No"
"contain_corpse_Sandas00","Container","Corpse of a Noble Guard","120.00","o\contain_corpse00.NIF","","Sound_Flies","No","No"
"contain_corpse_Sandas10","Container","Corpse of a Noble Guard","120.00","o\contain_corpse00.NIF","","Sound_Flies","No","No"
"contain_corpse_Teran","Container","Corpse of a lost sailor","120.00","o\contain_corpse10.NIF","","","No","No"
"contain_corpse_thief1","Container","Corpse","120.00","o\contain_corpse20.NIF","","Sound_Flies","No","No"
"contain_corpse_thief2","Container","Corpse","120.00","o\contain_corpse20.NIF","","Sound_Flies","No","No"
"contain_corpse_water","Container","Corpse","120.00","o\contain_corpse20.NIF","","","No","No"
"contain_dead_mehrunes00","Container","Varner Hleras's corpse","120.00","o\contain_corpse00.NIF","","Sound_Flies","No","No"
"contain_Linus_Iulus","Container","Corpse","120.00","o\contain_corpse20.NIF","","Sound_Flies","No","No"
"contain_releth_corpse00","Container","Corpse of a fallen soldier","120.00","o\contain_corpse00.NIF","","Sound_Flies","No","No"
"contain_trama_shrub_01","Container","Trama Shrub","0.00","o\Contain_Trama_Shrub_01.nif","","","Yes","Yes"
"contain_trama_shrub_02","Container","Trama Shrub","0.00","o\Contain_Trama_Shrub_02.nif","","","Yes","Yes"
"contain_trama_shrub_03","Container","Trama Shrub","0.00","o\Contain_Trama_Shrub_03.nif","","","Yes","Yes"
"contain_trama_shrub_04","Container","Trama Shrub","0.00","o\Contain_Trama_Shrub_04.nif","","","Yes","Yes"
"contain_trama_shrub_05","Container","Trama Shrub","0.00","o\Contain_Trama_Shrub_05.nif","","","Yes","Yes"
"contain_trama_shrub_06","Container","Trama Shrub","0.00","o\Contain_Trama_Shrub_06.nif","","","Yes","Yes"
"couldron10","Container","Large Iron Couldron","50.00","o\contain_couldron10.nif","","","No","No"
"couldron_cooked_daedra","Container","Large Iron Couldron","50.00","o\contain_couldron10.nif","","","No","No"
"crate_01","Container","Crate","200.00","o\Contain_crate_01.NIF","","","No","No"
"crate_01_anis seloth","Container","Crate","200.00","o\Contain_crate_01.NIF","","","No","No"
"crate_01_anruin","Container","Crate","300.00","o\Contain_crate_01.nif","","","No","No"
"crate_01_apparatus","Container","Crate","200.00","o\Contain_crate_01.NIF","","","No","No"
"crate_01_armor_chitin","Container","Crate","200.00","o\Contain_crate_01.NIF","","","No","No"
"crate_01_armor_fur","Container","Crate","200.00","o\Contain_crate_01.NIF","","","No","No"
"crate_01_armor_glass","Container","Crate","200.00","o\Contain_crate_01.NIF","","","No","No"
"crate_01_armor_imp","Container","Crate","200.00","o\Contain_crate_01.NIF","","","No","No"
"crate_01_armor_iron","Container","Crate","200.00","o\Contain_crate_01.NIF","","","No","No"
"crate_01_armor_leather","Container","Crate","200.00","o\Contain_crate_01.NIF","","","No","No"
"crate_01_Armor_Steel","Container","Crate","200.00","o\Contain_crate_01.NIF","","","No","No"
"crate_01_armorbonemold_","Container","Crate","200.00","o\Contain_crate_01.NIF","","","No","No"
"crate_01_armorchitin_me","Container","Crate","200.00","o\Contain_crate_01.NIF","","","No","No"
"crate_01_armornetch_mel","Container","Crate","200.00","o\Contain_crate_01.NIF","","","No","No"
"crate_01_arrille","Container","Crate","200.00","o\Contain_crate_01.NIF","","","No","No"
"crate_01_Ash_Statues","Container","Crate","200.00","o\Contain_crate_01.NIF","","","No","No"
"crate_01_dandera","Container","Crate","200.00","o\Contain_crate_01.NIF","","","No","No"
"crate_01_de_fclothes","Container","Crate","200.00","o\Contain_crate_01.NIF","","","No","No"
"crate_01_de_mclothes","Container","Crate","200.00","o\Contain_crate_01.NIF","","","No","No"
